"Source","Target","Weight"
"national-bank-of-ras-al-khaimah","sumitomo-mitsui-banking-corporation-tokyo-japan-jpn",179930
"national-bank-of-ras-al-khaimah","sviaz-bank-moscow-russia-rus",496270.2
"national-bank-of-ras-al-khaimah-psc","emirates-nbd-bank-pjsc-dubai-uae-are",2e+06
"national-bank-sal","commerce-bank-na-kansas-city-mo-usa-usa",143850
"national-bk-of-ras-al-khaimah-psc","bank-of-baroda-united-arab-emirates-are",166157.08
"national-bk-of-ras-al-khaimah-psc","canara-bank-mumbai-india-ind",2761523
"national-bk-of-ras-al-khaimah-psc","suntrust-bank-atlanta-united-states-usa",776500
"national-republic-bank","united-overseas-bank-ltd-singapore-sgp",24010000
"national-westminster-bank-plc","bank-aval-joint-stock-post-kiev-ukraine-ukr",279421
"national-westminster-bank-plc","habib-bank-a-g-zurich-dubai-united-arab-emirates-are",275000
"nations-trust-bank-plc","scb-uae-dubai-uae-are",20688.2
"nationwide-life-insurance-co","first-american-trust-fsb-santa-ana-ca-usa",22624000
"natsinvestprombank","seb-bank-tallinn-estonia-est",1558218.96
"natwest-offshore","commonwealth-bank-of-australia-sydney-australia-aus",60368.2
"natwest-offshore","dnb-nor-bank-asa-oslo-norway-nor",88380.92
"natwest-offshore","skandinaviska-enskilda-banken-stockholm-sweden-swe",86802.97
"nci-uticpay-ltd","bank-of-china-hong-kong-limited-hong-kong-hkg",1613760.86
"nci-uticpay-ltd","dbs-bank-hong-kong-limited-hong-kong-hkg",627892.5
"nci-uticpay-ltd","finansbank-as-turkey-tur",1270184
"nci-uticpay-ltd","hongkong-shanghai-banking-corporation-hong-kong-hkg",4919182
"nci-uticpay-ltd","shanghai-pudong-development-bank-china-chn",906931.68
"nkb-investments-ltd","rosbank-moscow-russia-rus",29835028.5
"nkb-investments-ltd-limassol","rosbank-moscow-russia-rus",2004388.89
"noor-islamic-bank","meridian-trade-bank-formerly-multibanka-riga-latvia-lva",150000
"noor-islamic-bank","multibanka-joint-stock-bank-riga-latvia-lva",278000
"noor-islamic-bank","regionala-investiciju-banka-riga-latvia-lva",2499949.58
"nordea-bank-danmark-as","credit-suisse-ag-zurich-switzerland-che",2040000
"nordea-bank-danmark-as","idbi-bank-ltd-dubai-uae-are",6373010.64
"nordea-bank-danmark-as","savings-bank-of-the-russian-st-petersburg-russia-rus",6862639
"nordea-bank-danmark-as","the-national-bank-of-ras-ras-al-khaimah-uae-are",115000
"nordea-bank-finland-plc","liechtensteinische-landesbank-vaduz-liechtenstein-lie",7264230
"nordea-bank-finland-plc-londonnordea-bank-ab","efg-private-bank-ltd-london-england-gbr",18716422.83
"nordea-bank-polska-sa","bank-of-communications-shanghai-china-chn",120025
"north-credit-bank","danske-bank-as-estonia-branch-tallinn-estonia-est",1654639.27
"northern-tr-co-london-nyc","standard-chartered-bank-hk-ltd-hong-kong-hkg",9005
"northern-trust-company","credit-suisse-singapore-sgp",3.5e+07
"northern-trust-global-services-limited","standard-chartered-bank-hk-ltd-hong-kong-hkg",16156.01
"northern-virginia-omniversatile-solutions-llc","afghan-united-bank-kabul-afghanistan-afg",511560
"norvic-banka-jsc","vtb-bank-open-joint-stock-bank-moscow-russia-rus",7000289.6
"norvik-banka","bank-otkritie-financial-corporation-moscow-russia-rus",7500000
"norvik-banka","credit-suisse-ag-zurich-switzerland-che",4436500
"norvik-banka","credit-suisse-zurich-switzerland-che",2485350
"norvik-banka","mashreqbank-psc-dubai-uae-are",50000
"norvik-banka","national-settlement-depository-moscow-russia-rus",7.2e+07
"norvik-banka","unibank-chisinau-moldova-mda",3712000
"norvik-banka-jsc","bank-cial-basle-switzerland-che",561180
"norvik-banka-jsc","bank-cial-switzerland-basle-switzerland-che",1275180
"norvik-banka-jsc","bank-for-foreign-trade-of-russia-khabarovsk-russia-rus",9e+05
"norvik-banka-jsc","bank-of-moscow-moscow-russia-rus",7900000
"norvik-banka-jsc","bta-bank-almaty-kazakhstan-kaz",3e+06
"norvik-banka-jsc","ceskoslovenska-obchodna-banka-as-bratislava-slovakia-svk",1154000
"norvik-banka-jsc","commonwealth-bank-of-australia-ho-chi-minh-city-vietnam-vnm",573136.93
"norvik-banka-jsc","coutts-and-company-london-england-gbr",1500000
"norvik-banka-jsc","credit-europe-bank-nv-amsterdam-netherlands-nld",1375630
"norvik-banka-jsc","credit-suisse-singapore-sgp",3e+07
"norvik-banka-jsc","dbs-bank-ltd-singapore-sgp",7187262.29
"norvik-banka-jsc","dnb-bank-asa-moscow-russia-rus",2521890.79
"norvik-banka-jsc","dnb-bank-asa-oslo-norway-nor",14900
"norvik-banka-jsc","efg-bank-zurich-switzerland-che",246899800
"norvik-banka-jsc","euroclear-bank-brussels-belgium-bel",178808293.29
"norvik-banka-jsc","lloyds-bank-plc-birmingham-england-gbr",7e+05
"norvik-banka-jsc","moscow-industrial-bank-moscow-russia-rus",103366.83
"norvik-banka-jsc","national-settlement-depository-moscow-russia-rus",249438270.38
"norvik-banka-jsc","petrocommerce-ojsc-bank-moscow-russia-rus",13500000
"norvik-banka-jsc","skandinaviska-enskilda-banken-helsinki-finland-fin",164300
"norvik-banka-jsc","skandinaviska-enskilda-banken-new-york-ny-usa",3351053.37
"norvik-banka-jsc","unicredit-bank-austria-ag-vienna-austria-aut",4784466
"norvik-banka-jsc","unicredit-spa-milan-italy-ita",273508.92
"norvik-banka-jsc","vnesheconombank-moscow-russia-rus",51172.71
"norvik-banka-jsc","vtb-bank-open-joint-stock-bank-moscow-russia-rus",6100939.51
"novikombank","bank-belveb-ojsc-belarus-blr",39585483
"novikombank","vnesheconombank-russia-rus",9576522
"nz-bank","credit-union-payment-center-ltd-novosibirsk-russia-rus",160000
"oao-dnb-nor-monchebank","bmi-offshore-bank-limited-victoria-seychelles-syc",2844800.61
"ocbc-bank","as-expobank-riga-latvia-lva",10100
"ocbc-wing-hang-bank-limited","dbs-bank-ltd-singapore-sgp",20200000
"ocbc-wing-hang-bank-ltd","state-bank-of-mauritius-ltd-port-louis-mauritius-mus",5300000
"ojsc-bank-narodniy-credit","danske-bank-as-estonia-branch-tallinn-estonia-est",4049460.42
"ojsc-bank-petrocommerce","as-sampo-bank-tallinn-estonia-est",3552481.6
"ojsc-guta-bank","baltikums-bank-riga-lv-lva",6065.12
"ojsc-jscb-international-financial-club","as-expo-bank-riga-latvia-lva",835000
"ojsc-jscb-international-financial-club","as-expobank-riga-latvia-lva",2500000
"ojsc-jscb-international-financial-club","baltikums-bank-riga-latvia-lva",645700
"ojsc-jscb-international-financial-club","jsc-norvik-banka-riga-latvia-lva",7212448.96
"ojsc-jscb-international-financial-club","norvik-banka-jsc-riga-latvia-lva",28441517.66
"ojsc-jscb-international-financial-club","rosbank-moscow-russia-rus",8554334.01
"ojsc-jscb-international-financial-club","versobank-as-tallinn-estonia-est",1799700
"ojsc-nordea-bank","seb-bank-tallinn-estonia-est",486080
"ojsc-promsvyazbank","bank-frick-and-co-aktiengesellschaft-balzers-liechtenstein-lie",4499946.5
"open-joint-stock-company-otp-bank","prime-finance-plc-st-petersburg-russia-rus",32675.02
"open-joint-stock-company-vtb-bank","baltikums-bank-as-riga-latvia-lva",15050000
"open-joint-stock-company-vtb-bank","jsc-norvik-banka-riga-latvia-lva",972701
"open-joint-stock-company-vtb-bank","ltb-bank-riga-latvia-lva",1087928.37
"oversea-chinese-banking-corp","credit-suisse-singapore-sgp",13396000
"oversea-chinese-banking-corp-ltd","bank-of-maharashtra-nakik-india-ind",24197.69
"oversea-chinese-banking-corp-ltd","dbs-bank-ltd-singapore-sgp",11213998.97
"oversea-chinese-banking-corp-ltd","dbs-bank-ltd-singapore-singapore-sgp",1521094.81
"oversea-chinese-banking-corp-ltd","united-overseas-bank-limited-singapore-sgp",1174109.99
"ozforex-limited","axis-bank-limited-meerut-india-ind",12000
"p-morgan-chase-bank-national","credt-suisse-singapore-sgp",5e+06
"pacific-coast-bankers-bank","wirecard-bank-ag-aschheim-germany-deu",1880564.07
"panin-bank","hong-kong-and-shanghai-banking-corporation-limited-hong-kong-hkg",1826949
"panin-bank","hong-kong-and-shanghai-banking-corporation-limited-us-usa",3600000
"parex-bankcitadele-banka","alfa-bank-russia-rus",9453
"parexcitadele-banka","hellenic-bank-cyprus-cyp",60000
"pershing-llc","kbl-european-private-bankers-sa-luxembourg-luxembourg-lux",20270988.09
"pershing-llc-us","bank-of-america-na-new-york-ny-usa-usa",175000
"pershing-llc-us","jameson-bank-toronto-canada-can",53485.2
"pershing-llc-us","jp-morgan-chase-bank-brooklyn-ny-usa",450000
"pershing-llc-us","unicredit-banka-slovenia-svn",1015000
"perviy-klientskiy-bank","tallinn-business-bank-estonia-est",5781800
"petrocommerce-ojsc-bank","as-expobank-riga-latvia-lva",14448890
"petrocommerce-ojsc-bank","raiffeisen-bank-international-ag-vienna-austria-aut",4e+06
"pictet-and-cie","caledonian-bank-limited-georgetown-cayman-islands-cym",1000015
"pictet-and-cie","south-american-international-bank-willemstad-curacao-cuw",1e+06
"ping-an-bank-co-ltd","first-sino-bank-shanghai-china-chn",7500000
"ping-an-bank-co-ltd","shanghai-pudong-development-bank-shanghai-china-chn",3248764
"ping-an-bank-co-ltd","united-arab-bank-sharjah-uae-are",3281263.43
"piraeus-bank","encouragement-bank-ad-sofia-bulgaria-bgr",3.1e+07
"piraeus-bank","marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp",689034.8
"piraeus-bank-cyprus","verwaltungs-und-privat-bank-ag-lichtenstein-lie",2051000
"pivdenny-bank","jsc-norvik-banka-riga-latvia-lva",1866501.98
"pjsc-bank-vostok","jsc-norvik-banka-riga-latvia-lva",4772789.67
"pjsc-bank-vostok","rietumu-banka-jsc-riga-latvia-lva",6075000
"pko-bank-polski-sa","albaraka-turk-participation-bank-istanbul-turkey-tur",975965
"pnc-bank","credit-union-central-british-columbia-can",5000
"pnc-bank","pnc-bank-usa-usa",6284.25
"pnc-bank","raifffeisen-banka-ad-belgrade-serbia-srb",1690
"pnc-bank","ukrsibbank-ukraine-ukr",2945
"pnc-bank-na","keystone-bank-limited-nigeria-nga",15600
"postfinance-ag","bank-of-china-macau-branch-china-chn",18735.75
"ppf-banka-a-s","standard-chartered-bank-dubai-uae-are",300543
"ppf-banka-as","edmund-de-rothschild-suisse-sa-geneva-switzerland-che",3e+06
"ppf-banka-as","garantibank-international-nv-netherlands-nld",1618000
"ppf-banka-as","hellenic-bank-ltd-nicosia-cyprus-cyp",1645000
"ppf-banka-as","raiffeisenbank-as-prague-czech-republic-cze",3900000
"primorye-bank","ablv-bank-as-riga-latvia-lva",21096981.63
"primorye-bank","banco-del-pichincha-quito-ecuador-ecu",8350
"primorye-bank","banco-internacional-sa-quito-ecuador-ecu",35000
"primorye-bank","banco-internacionalsa-quito-ecuador-ecu",5500
"primorye-bank","bank-of-communications-shanghai-china-chn",24800
"primorye-bank","barclays-bank-seychelles-ltd-victoria-mahe-seychelles-syc",20540213.82
"primorye-bank","commonwealth-bank-of-australia-sydney-australia-aus",90000
"primorye-bank","jsc-norvik-banka-riga-latvia-lva",8359364.59
"primorye-bank","latvian-trade-commercial-bank-riga-latvia-lva",356808.04
"primorye-bank","norvik-banka-jsc-riga-latvia-lva",1000196.19
"primorye-bank","produbanco-quito-ecuador-ecu",51400
"primorye-bank","raiffeisen-bank-international-ag-vienna-austria-aut",1002659.75
"primorye-bank","rietumu-banka-jsc-riga-latvia-lva",2954029.18
"primorye-bank","united-overseas-bank-limited-singapore-sgp",1.5e+08
"primtercombank","bbva-paraguay-sa-asuncion-paraguay-pry",435765.35
"prival-bank-s-a","andbanc-panama-sa-panama-city-panama-pan",5627539.16
"privat-bank","aizkraukles-banka-latvia-lva",721878.61
"promsvyazbank","credit-union-payment-center-ltd-novosibirsk-russia-rus",30000
"promsvyazbank","raiffeisen-bank-international-ag-vienna-austria-aut",43730000
"promsvyazbank","rosbank-moscow-russia-rus",40000
"pt-bank-chinatrust-indonesia","bank-danamon-indonesia-pt-jakarta-indonesia-idn",10590
"pt-bank-chinatrust-indonesia","bank-of-taiwan-taipei-taiwan-twn",26619.05
"pt-bank-chinatrust-indonesia","emirates-nbd-bank-pjsc-dubai-united-arab-emirates-are",764.72
"pt-bank-chinatrust-indonesia","hsbc-bank-usa-na-nyc-usa-usa",8440
"pt-bank-chinatrust-indonesia","societe-generale-paris-france-fra",11026
"pt-bank-commonwealth","bank-of-china-limited-beijing-china-chn",237688.05
"pt-bank-commonwealth","bank-of-china-shanghai-china-chn",3891624.62
"pt-bank-commonwealth","china-construction-bank-beijing-china-chn",259160.27
"pt-bank-commonwealth","china-construction-bank-shanghai-china-chn",720591
"pt-bank-commonwealth","hongkong-and-shanghai-banking-corp-hong-kong-hkg",1135020.8
"pt-bank-commonwealth","woori-bank-seoul-south-korea-kor",350000
"pt-bank-icbc-indonesia","ping-an-bank-co-ltd-shenzhen-china-chn",49990
"pt-bank-mandiri","china-guangfa-bank-co-ltd-guangzhou-guangdong-pr-pr-china-chn",650000
"pt-bank-mandiri","china-merchants-bank-shenzhen-china-chn",250511
"pt-bank-mandiri","commercial-bank-of-dubai-psc-dubai-united-arab-emirates-are",130033.2
"pt-bank-mandiri","dbs-bank-ltd-singapore-singapore-sgp",150000
"pt-bank-mandiri","hong-kong-and-shanghai-banking-corp-hong-kong-hkg",520000
"pt-bank-mandiri","jp-morgan-international-bank-brussels-belgium-bel",582437
"pt-bank-mandiri","oversea-chinese-banking-corp-ltd-singapore-sgp",155000
"pt-bank-mandiri","ping-an-bank-co-ltd-shenzhen-china-chn",183955
"pt-bank-mandiri","united-overseas-bank-limited-singapore-sgp",128899
"pt-bank-mandiri","westpac-banking-corporation-sydney-australia-aus",171225
"pt-bank-mandiri","wing-lung-bank-ltd-hong-kong-hkg",134030
"pt-bank-mandiri-persero-tbk","dbs-bank-hong-kong-limited-hong-kong-hkg",3e+05
"pt-bank-mandiri-persero-tbk","deutsche-bank-ag-hong-kong-hkg",152500000
"pt-bank-mandiri-persero-tbk","hongkong-shanghai-banking-corporation-limited-hong-kong-hkg",40550000
"pt-bank-mandiri-persero-tbk","standard-bank-plc-united-kingdom-gbr",950000
"pt-bank-nusantara-parahyangan","bank-of-china-shanghai-china-chn",118602.12
"pt-bank-nusantara-parahyangan","oversea-chinese-banking-corp-ltd-singapore-sgp",304226.6
"pt-bank-nusantara-parahyangan","ping-an-bank-co-ltd-shenzhen-china-chn",285712.52
"pt-bank-ocbc-nisp-tbk","dbs-bank-ltd-singapore-sgp",5e+05
"pt-bank-ocbc-nisp-tbk","deutsche-bank-ag-singapore-sgp",6e+05
"pt-bank-ocbc-nisp-tbk","hana-bank-seoul-korea-kor",89676
"pt-bank-ocbc-nisp-tbk","oversea-chinese-banking-corp-ltd-singapore-sgp",665660
"pt-bank-ocbc-nisp-tbk","suntrust-bank-atlanta-atlanta-georgia-usa",3e+05
"pt-bank-ocbc-nisp-tbk","ubs-ag-singapore-sgp",505200
"pt-bank-uob-indonesia","bank-of-beijingco-ltd-beijing-china-chn",65205
"pt-bank-uob-indonesia","bank-of-china-limited-beijing-china-chn",869174.6
"pt-bank-uob-indonesia","malayan-banking-berhad-maybank-singapore-sgp",619950
"pt-bank-uob-indonesia","ping-an-bank-co-ltd-shenzhen-china-chn",232465
"pt-bank-uob-indonesia","united-overseas-bank-limited-singapore-sgp",610255
"public-bank-berhad","standard-chartered-bank-united-kingdom-gbr",13374849.28
"public-joint-stock-company-fidobank","regionala-investiciju-banka-riga-latvia-lva",4552102.28
"rab-bank-for-investment-foreign-trade","nanyang-commercial-bank-ltd-beijing-china-chn",1529500
"rabobank-nederland","bank-of-china-macau-mac",1213649.92
"rabobank-nederland","standard-chartered-bank-hong-kong-hkg",7651.2
"raiffeisen-bank-international-ag","amsterdam-trade-bank-nv-amsterdam-netherlands-nld",20563979.55
"raiffeisen-bank-international-ag","bank-of-moscow-moscow-russia-rus",1e+05
"raiffeisen-bank-international-ag","citibank-n-a-london-united-kingdom-gbr",87522876.11
"raiffeisen-bank-international-ag","citibank-taiwan-limited-taipei-taiwan-twn",17170423.1
"raiffeisen-bank-international-ag","credit-union-payment-center-ltd-novosibirsk-russia-rus",2e+05
"raiffeisen-bank-international-ag","eurobank-cyprus-ltd-nicosia-cyprus-cyp",32003453.33
"raiffeisen-bank-international-ag","rosbank-moscow-russia-rus",250000
"raiffeisen-bank-international-ag","sberbank-of-russia-moscow-russia-rus",56165000
"raiffeisen-bank-polska-sa","bank-of-communications-offshore-banking-unit-shanghai-china-chn",286910
"raiffeisen-bank-polska-sa","ceskoslovenska-obchodni-banka-a-s-prague-czech-republic-cze",164840
"raiffeisen-bank-polska-sa","denizbank-istanbul-turkey-tur",2e+05
"raiffeisen-bank-polska-sa","first-commercial-bank-taipei-taiwan-twn",211695.24
"raiffeisen-bank-polska-sa","first-southern-bank-florida-united-states-usa",177044
"raiffeisen-bank-polska-sa","hellenic-bank-ltd-nicosia-cyprus-cyp",919300
"raiffeisen-bank-polska-sa","hong-kong-shanghai-banking-corp-hong-kong-hkg",227402
"raiffeisen-bank-polska-sa","ping-an-bank-co-ltd-shenzhen-china-chn",684272
"raiffeisen-bank-polska-sa","piraeus-bank-cyprus-ltd-nicosia-cyprus-cyp",248500
"raiffeisen-bank-rt","compass-bank-houston-texas-united-states-usa",28535
"raiffeisen-bank-rt","cyprus-popular-bank-public-co-ltd-nicosia-cyprus-cyp",43245
"raiffeisen-bank-rt","hongkong-shanghai-banking-corp-hong-kong-hkg",207000
"raiffeisen-bank-rt","hongkong-shanghai-banking-corporation-limited-hong-kong-hkg",30050
"raiffeisen-bank-rt","rosbank-moscow-russia-rus",70000
"raiffeisen-bank-rt","standard-chartered-bank-hk-ltd-hong-kong-hkg",1e+05
"raiffeisen-bank-rt","transcapitalbank-moscow-russia-rus",116228.95
"raiffeisen-bank-rt","uco-bank-mumbai-india-ind",55010.07
"raiffeisen-schweiz-genossenschaft","bank-of-china-macau-branch-china-chn",25657.5
"raiffeisen-zentralbank-oesterreich-ag","bank-of-cyprus-plc-ex-cyprus-nicosia-cyprus-cyp",484000
"raiffeisen-zentralbank-oesterreich-ag","coutts-and-company-london-uk-gbr",4e+06
"raiffeisen-zentralbank-oesterreich-ag","privatbank-kiev-ukraine-ukr",150000
"raiffeisen-zentralbankoesterreich-ag","new-moscow-bank-moscow-russia-rus",3e+06
"raiffeisenbank","bank-of-georgia-tbilisi-georgia-geo",7628334.04
"raiffeisenbank","vtb-bank-russia-rus",99970
"raiffeisenbank-zao","hsbc-bank-uae-are",282000
"raiffeisenbank-zao","marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp",402472
"raifffeisen","pnc-bank-usa-usa",10200
"rak-bank","axis-bank-mohalla-india-ind",6891.82
"rak-bank","bank-of-china-limited-beijing-china-chn",893704.4
"rak-bank","bank-of-jiangsu-co-lt-china-chn",174310
"rak-bank","barclays-bank-london-gbr",85986.36
"rak-bank","cibc-toronto-canada-can",42986.36
"rak-bank","credit-suisse-ag-zurich-ch-che",42986.36
"rak-bank","deutsche-bank-ag-singapore-sgp",42986.36
"rak-bank","hdfc-bank-limited-mumbai-india-ind",19625.46
"rak-bank","hong-kong-shanghai-bnk-corp-hong-kong-hkg",3665.82
"rak-bank","icici-bank-madurai-india-ind",11991.82
"rak-bank","indian-overseas-bank-attur-india-ind",12923.64
"rak-bank","joint-stock-commercial-bank-for-foreign-trade-of-vietnam-hanoi-vietnam-vnm",630942.31
"rak-bank","jp-morgan-chase-brooklyn-ny-usa",42986.36
"rak-bank","lloyds-bank-plc-windsor-uk-gbr",3291.82
"rak-bank","mega-intl-comml-bk-singapore-sgp",4111.82
"rak-bank","punjab-national-bank-kohanda-india-ind",3291.82
"rak-bank","punjab-national-bank-mumbai-india-ind",2091.82
"rak-bank","state-bank-of-india-etah-india-ind",2991.82
"rak-bank","state-bank-of-india-mehnagpur-india-ind",2391.82
"rak-bank","state-bank-of-india-mumbai-india-ind",23339377.28
"rak-bank","state-bank-of-india-nanganallur-india-ind",2991.82
"rak-bank","state-bank-of-indiamumbai-india-ind",1355.82
"rak-bank","td-bank-toronto-can",9986.36
"rak-bank","the-royal-bank-of-scotland-douglas-isle-of-man-imn",42986.36
"rak-bank","union-bank-of-india-mumbai-india-ind",8233.64
"rbc","standard-chartered-bank-hong-kong-hkg",2430085
"rbc-royal-bank","barclays-bank-schweiz-sa-che",1600000
"rbtt-bank","hsbc-hong-kong-hkg",174990
